t_dat,zarticle,price,sales_channel_id,customer_id,article_id
2020/07/03,808684003,0.020322034,2,2139,7288
2020/07/03,880749002,0.022016949,2,2139,13516
2020/07/03,866587002,0.033881356,2,2139,12247
2020/07/03,851947002,0.020322034,2,2139,10610
2020/07/03,836706001,0.010152542,2,2139,9501
2020/07/03,798504001,0.033881356,2,2139,6616
2020/07/03,843272001,0.027101695,2,2139,9932
2020/07/03,836706003,0.010152542,2,2139,9502
2020/07/03,520364003,0.027101695,2,2139,611
2020/07/03,888010003,0.027101695,2,2139,14029
2020/07/03,860256001,0.023711864,2,2139,11541
2020/07/03,888017001,0.027101695,2,2139,14031
2020/07/03,832475001,0.033881356,2,2139,9203
2020/07/03,832475002,0.015237288,2,2139,9204
2020/07/03,848864001,0.020322034,2,2139,10299
2020/07/03,825550004,0.016932203,2,2139,8641
2020/07/03,865776006,0.016932203,2,2139,12153
2020/07/03,834367001,0.040661017,2,2139,9332
2020/07/03,753737016,0.016932203,2,2139,4734
2020/07/03,866587001,0.033881356,2,2139,12246
2020/07/03,860731001,0.047440678,2,2139,11621
2020/07/03,878353001,0.015237288,2,2139,13249
2020/07/03,825550003,0.016932203,2,2139,8640
2020/07/03,764110004,0.030491525,2,2142,5181
2020/07/03,857570001,0.033881356,2,2142,11258
2020/07/03,907954003,0.028220339,1,2144,14994
2020/07/03,807244016,0.001389831,1,2144,7173
2020/07/03,869198002,0.001389831,1,2144,12469
2020/07/03,736213002,0.001423729,1,2144,4043
2020/07/03,599718045,0.030491525,2,2160,1403
2020/07/03,716672014,0.02540678,2,2160,3482
2020/07/03,860525007,0.016932203,2,2160,11590
2020/07/03,884174001,0.016932203,2,2160,13757
2020/07/03,817472005,0.016932203,2,2160,8038
2020/07/03,778064028,0.008457627,2,2160,5717
2020/07/03,624486078,0.013542373,2,2160,1737
2020/07/03,884174002,0.016932203,2,2160,13758
2020/07/03,817472008,0.016932203,2,2160,8040
2020/07/03,624486061,0.013542373,2,2160,1731
2020/07/03,891663002,0.033881356,2,2160,14303
2020/07/03,887770003,0.016932203,2,2160,14005
2020/07/03,624486069,0.013542373,2,2160,1734
2020/07/03,907696001,0.016932203,2,2160,14985
2020/07/03,836699002,0.02540678,2,2160,9499
2020/07/03,886754001,0.050830508,2,2160,13941
2020/07/03,872000005,0.022016949,2,2160,12692
2020/07/03,855893001,0.006762712,2,2172,11111
2020/07/03,898426001,0.005067797,2,2172,14669
2020/07/03,900382001,0.006762712,2,2172,14745
2020/07/03,882734001,0.005067797,2,2172,13671
2020/07/03,874491002,0.006762712,2,2172,12927
2020/07/03,897463001,0.005067797,2,2172,14623
2020/07/03,874916005,0.006762712,2,2172,12953
2020/07/03,900183001,0.006762712,2,2172,14739
2020/07/03,794877001,0.011847458,2,2172,6428
2020/07/03,868057001,0.006762712,2,2172,12349
2020/07/03,887904003,0.050830508,2,2174,14015
2020/07/03,905916001,0.067779661,2,2174,14941
2020/07/03,851400017,0.059305085,2,2174,10563
2020/07/03,806388009,0.013542373,2,2181,7081
2020/07/03,817401001,0.033881356,2,2181,8021
2020/07/03,824352003,0.02540678,2,2181,8538
2020/07/03,844198001,0.016932203,2,2181,10069
2020/07/03,803757012,0.016932203,2,2181,6855
2020/07/03,854619003,0.022016949,2,2181,10938
2020/07/03,817416004,0.022016949,2,2181,8030
2020/07/03,806388002,0.013542373,2,2181,7077
2020/07/03,880059003,0.02540678,2,2181,13438
2020/07/03,690936013,0.050830508,2,2181,2797
2020/07/03,811398005,0.015237288,2,2181,7500
2020/07/03,850176002,0.030491525,2,2181,10426
2020/07/03,859077013,0.02540678,2,2181,11393
2020/07/03,864513006,0.02540678,2,2181,12001
2020/07/03,685816002,0.008457627,2,2181,2637
2020/07/03,897901001,0.042355932,2,2181,14651
2020/07/03,640021018,0.050830508,2,2181,1919
2020/07/03,854619002,0.015237288,2,2181,10937
2020/07/03,817401003,0.022016949,2,2181,8023
2020/07/03,811398007,0.013542373,2,2181,7502
2020/07/03,850176003,0.030491525,2,2181,10427
2020/07/03,897901002,0.02540678,2,2181,14652
2020/07/03,665481012,0.030491525,1,2195,2246
2020/07/03,831430003,0.011847458,1,2195,9048
2020/07/03,871002001,0.011847458,1,2195,12598
2020/07/03,648980001,0.019050847,1,2195,2013
2020/07/03,752814016,0.018627119,1,2195,4700
2020/07/03,870290001,0.013542373,1,2195,12532
2020/07/03,853186002,0.013542373,1,2195,10757
2020/07/03,872453001,0.010152542,1,2195,12742
2020/07/03,831430005,0.011847458,1,2195,9049
2020/07/03,861024001,0.022016949,1,2195,11661
2020/07/03,783978007,0.015237288,1,2195,5997
2020/07/03,897693002,0.016932203,1,2195,14638
2020/07/03,827704007,0.018627119,1,2195,8831
2020/07/03,862482003,0.016932203,1,2195,11820
2020/07/03,790791004,0.022016949,1,2195,6258
2020/07/03,878510002,0.015237288,1,2195,13275
2020/07/03,783978008,0.015237288,1,2195,5998
2020/07/03,653208001,0.010152542,2,2204,2073
2020/07/03,814805003,0.013542373,2,2204,7749
2020/07/03,653145006,0.020322034,2,2204,2069
2020/07/03,813384002,0.016932203,2,2204,7653
2020/07/03,751273006,0.022016949,2,2204,4587
2020/07/03,868270003,0.008457627,2,2204,12389
2020/07/03,892794001,0.013542373,2,2204,14393
2020/07/03,716672003,0.02540678,1,2206,3481
2020/07/03,879248001,0.016932203,1,2206,13338
2020/07/03,664074059,0.016932203,1,2206,2222
2020/07/03,879248003,0.016932203,1,2206,13340
2020/07/03,880238002,0.016932203,1,2206,13454
2020/07/03,825581001,0.009033898,2,2206,8656
2020/07/03,829145009,0.022576271,2,2206,8925
2020/07/03,664074001,0.016932203,1,2206,2217
2020/07/03,888727010,0.033881356,2,2207,14099
2020/07/03,824340002,0.013338983,2,2208,8527
2020/07/03,717679012,0.046694915,2,2208,3529
2020/07/03,327310002,0.01,2,2208,162
2020/07/03,189626001,0.008322034,2,2208,48
2020/07/03,832465001,0.016661017,2,2208,9191
2020/07/03,888484001,0.016661017,2,2208,14077
2020/07/03,516000090,0.006661017,2,2208,583
2020/07/03,613459003,0.004983051,2,2208,1578
2020/07/03,821057001,0.015,2,2208,8278
2020/07/03,874619001,0.025016949,2,2208,12936
2020/07/03,619884001,0.025050847,2,2208,1645
2020/07/03,619884001,0.025016949,2,2208,1645
2020/07/03,874952002,0.016661017,2,2208,12954
2020/07/03,868018002,0.016661017,2,2208,12341
2020/07/03,849584007,0.016661017,2,2208,10384
2020/07/03,847673001,0.016661017,2,2208,10238
2020/07/03,509210020,0.015,2,2208,549
2020/07/03,697060014,0.013338983,2,2208,2922
2020/07/03,831777004,0.011661017,2,2208,9090
2020/07/03,607642008,0.016661017,2,2208,1465
2020/07/03,798475001,0.016661017,2,2208,6614
2020/07/03,844294002,0.025016949,2,2208,10076
2020/07/03,767799022,0.022016949,2,2215,5363
2020/07/03,874547002,0.02540678,2,2215,12932
2020/07/03,881759001,0.022016949,2,2215,13603
2020/07/03,767799003,0.022016949,2,2215,5357
2020/07/03,859077005,0.02540678,2,2215,11392
2020/07/03,841260015,0.010152542,1,2218,9807
2020/07/03,896527002,0.033881356,2,2218,14590
2020/07/03,888331008,0.02540678,2,2218,14063
2020/07/03,892971003,0.02540678,2,2218,14420
2020/07/03,879781002,0.016559322,2,2249,13391
2020/07/03,878816002,0.033169492,2,2249,13300
2020/07/03,594987022,0.016559322,2,2249,1324
2020/07/03,610776072,0.008288136,2,2249,1523
2020/07/03,714790024,0.049745763,2,2249,3417
2020/07/03,894139006,0.029847458,2,2249,14466
2020/07/03,684209032,0.024864407,2,2249,2527
2020/07/03,762600004,0.029847458,2,2249,5108
2020/07/03,811927004,0.021542373,2,2249,7580
2020/07/03,863156003,0.033169492,2,2249,11877
2020/07/03,688537029,0.016559322,2,2249,2730
2020/07/03,863620002,0.016559322,2,2249,11932
2020/07/03,714790021,0.049881356,2,2249,3416
2020/07/03,866383006,0.024864407,2,2249,12222
2020/07/03,599580052,0.016559322,2,2249,1380
2020/07/03,811925005,0.029847458,2,2249,7575
2020/07/03,863106001,0.041474576,2,2249,11875
2020/07/03,803969003,0.024864407,2,2249,6865
2020/07/03,610776087,0.008288136,2,2249,1529
2020/07/03,829643004,0.041474576,2,2249,8965
2020/07/03,894140003,0.021542373,2,2249,14468
2020/07/03,865072005,0.033169492,2,2249,12046
2020/07/03,855737001,0.013542373,2,2251,11077
2020/07/03,856617001,0.006762712,2,2251,11159
2020/07/03,880059003,0.02540678,2,2251,13438
2020/07/03,850622001,0.02540678,2,2255,10474
2020/07/03,861558002,0.030491525,2,2255,11718
2020/07/03,825577003,0.013542373,2,2255,8650
2020/07/03,783418003,0.006457627,2,2258,5932
2020/07/03,752554002,0.012915254,2,2258,4682
2020/07/03,823365002,0.032322034,2,2258,8455
2020/07/03,879021001,0.01679661,2,2258,13318
2020/07/03,897687001,0.045271186,2,2258,14636
2020/07/03,710695015,0.010338983,2,2258,3269
2020/07/03,836095004,0.01679661,2,2258,9447
2020/07/03,850176002,0.030491525,2,2282,10426
2020/07/03,510283001,0.010152542,2,2282,552
2020/07/03,566140035,0.008457627,2,2282,966
2020/07/03,725663001,0.011847458,2,2282,3777
2020/07/03,741356002,0.033881356,2,2282,4252
2020/07/03,759465001,0.011847458,2,2282,4984
2020/07/03,841434009,0.010152542,2,2282,9824
2020/07/03,893994001,0.022016949,2,2282,14462
2020/07/03,803468002,0.02540678,2,2282,6825
2020/07/03,725662001,0.016932203,2,2282,3775
2020/07/03,727004001,0.010152542,2,2282,3800
2020/07/03,688105002,0.022016949,2,2282,2710
2020/07/03,566140001,0.016932203,2,2282,962
2020/07/03,695325014,0.006762712,1,2284,2867
2020/07/03,723104002,0.022016949,1,2284,3708
2020/07/03,683413003,0.030491525,1,2284,2496
2020/07/03,861583008,0.050830508,1,2284,11727
2020/07/03,739268002,0.035576271,1,2284,4164
2020/07/03,853791001,0.035576271,1,2284,10843
2020/07/03,683413004,0.030491525,1,2284,2497
2020/07/03,869498002,0.022016949,1,2284,12496
2020/07/03,740895001,0.010152542,1,2284,4239
2020/07/03,832884002,0.010152542,1,2284,9240
2020/07/03,832472001,0.030491525,1,2284,9198
2020/07/03,808651003,0.021677966,2,2307,7270
2020/07/03,877261004,0.02440678,2,2307,13153
2020/07/03,866587002,0.027101695,2,2307,12247
2020/07/03,788687002,0.027101695,2,2307,6179
2020/07/03,876680001,0.027101695,2,2307,13098
2020/07/03,811900002,0.015237288,1,2310,7559
2020/07/03,836540004,0.066864407,2,2317,9485
2020/07/03,845112001,0.050152542,2,2317,10129
2020/07/03,870660001,0.058525424,2,2317,12573
2020/07/03,887246001,0.025067797,2,2317,13965
2020/07/03,874146002,0.033440678,2,2317,12908
2020/07/03,879139001,0.050152542,2,2317,13322
2020/07/03,845116001,0.050152542,2,2317,10130
2020/07/03,888943001,0.050152542,2,2317,14114
2020/07/03,897658002,0.058525424,2,2317,14629
2020/07/03,144993001,0.016694915,2,2317,10
2020/07/03,882161002,0.058525424,2,2317,13643
2020/07/03,882161001,0.025067797,2,2317,13642
2020/07/03,810172005,0.066830508,2,2317,7408
2020/07/03,855788002,0.058525424,2,2317,11088
2020/07/03,910905001,0.050152542,2,2317,15069
2020/07/03,894676001,0.050152542,2,2317,14494
2020/07/03,886085001,0.050152542,2,2317,13895
2020/07/03,881833001,0.050152542,2,2317,13617
2020/07/03,880799001,0.006084746,1,2329,13532
2020/07/03,854683001,0.008457627,1,2329,10950
2020/07/03,829147002,0.022016949,1,2329,8928
2020/07/03,836747001,0.018627119,1,2329,9503
2020/07/03,559601019,0.022016949,1,2329,860
2020/07/03,688464019,0.011847458,2,2334,2719
2020/07/03,822186001,0.027101695,2,2334,8367
2020/07/03,809160002,0.02540678,2,2334,7334
2020/07/03,816938004,0.013542373,2,2334,7954
2020/07/03,850731001,0.02540678,2,2334,10485
2020/07/03,822118001,0.011847458,2,2334,8357
2020/07/03,859076001,0.023711864,2,2334,11391
2020/07/03,817491001,0.022016949,2,2334,8047
2020/07/03,817491006,0.016932203,2,2334,8050
2020/07/03,753737016,0.016932203,2,2334,4734
2020/07/03,855198004,0.016932203,2,2334,11028
2020/07/03,403448007,0.008457627,2,2334,285
2020/07/03,827359001,0.026389831,1,2339,8791
2020/07/03,897270003,0.008457627,1,2339,14614
2020/07/03,881817001,0.010152542,1,2339,13607
2020/07/03,592743056,0.016491525,1,2339,1299
2020/07/03,671777035,0.009881356,1,2339,2302
2020/07/03,753802008,0.027101695,1,2339,4742
2020/07/03,846145001,0.041288136,1,2339,10183
2020/07/03,774043005,0.013186441,1,2339,5575
2020/07/03,840607001,0.018627119,1,2339,9765
2020/07/03,807241032,0.001677966,1,2339,7160
2020/07/03,865532001,0.018627119,1,2339,12116
2020/07/03,481781001,0.008237288,1,2339,428
2020/07/03,752477003,0.008457627,1,2339,4671
2020/07/03,878629004,0.016932203,1,2339,13283
2020/07/03,834906001,0.008457627,1,2339,9368
2020/07/03,585355001,0.013186441,1,2339,1215
2020/07/03,827500005,0.013542373,1,2339,8810
2020/07/03,861848002,0.027101695,1,2339,11766
2020/07/03,685811003,0.011542373,1,2339,2597
2020/07/03,774043002,0.013186441,1,2339,5573
2020/07/03,838920003,0.021169492,1,2339,9660
2020/07/03,767423005,0.015237288,1,2339,5332
2020/07/03,836809005,0.001677966,1,2339,9505
2020/07/03,854460001,0.02540678,1,2339,10925
2020/07/03,757298001,0.021440678,1,2339,4873
2020/07/03,876857003,0.018627119,1,2339,13115
2020/07/03,755473002,0.024745763,1,2339,4795
2020/07/03,685811004,0.011542373,1,2339,2598
2020/07/03,767577048,0.024745763,1,2339,5347
2020/07/03,854780002,0.016932203,1,2339,10972
2020/07/03,806373002,0.010152542,1,2339,7075
2020/07/03,807239005,0.001677966,1,2339,7150
2020/07/03,448509014,0.021169492,1,2339,332
2020/07/03,807241022,0.001677966,1,2339,7158
2020/07/03,847187001,0.022016949,2,2341,10227
2020/07/03,892412002,0.023711864,2,2341,14356
2020/07/03,857812004,0.02540678,2,2341,11292
2020/07/03,888727009,0.033881356,2,2341,14098
2020/07/03,860285001,0.033881356,2,2341,11546
2020/07/03,857222001,0.030491525,2,2355,11217
2020/07/03,843685002,0.006762712,2,2364,9990
2020/07/03,835605009,0.006762712,2,2364,9416
2020/07/03,835605001,0.006762712,2,2364,9413
2020/07/03,790791004,0.022016949,2,2364,6258
2020/07/03,825318001,0.006762712,2,2364,8627
2020/07/03,841260013,0.006762712,2,2364,9805
2020/07/03,783346028,0.02540678,2,2365,5919
2020/07/03,783346001,0.02540678,2,2365,5911
2020/07/03,783346018,0.02540678,2,2365,5914
2020/07/03,783346030,0.02540678,2,2365,5920
2020/07/03,762143002,0.010830508,2,2379,5087
2020/07/03,891672002,0.027101695,2,2379,14307
2020/07/03,811471004,0.013542373,2,2379,7506
2020/07/03,900235003,0.027101695,2,2379,14742
2020/07/03,826150005,0.013542373,2,2379,8719
2020/07/03,875329002,0.010830508,2,2379,12982
2020/07/03,826205001,0.010830508,2,2379,8732
2020/07/03,855706004,0.013542373,2,2379,11074
2020/07/03,824340005,0.020322034,2,2379,8530
2020/07/03,762143001,0.010830508,2,2379,5086
2020/07/03,842607004,0.009474576,2,2379,9907
2020/07/03,880333002,0.017610169,2,2379,13469
2020/07/03,783346030,0.020322034,2,2379,5920
2020/07/03,859186001,0.027101695,2,2379,11437
2020/07/03,826205002,0.010830508,2,2379,8733
2020/07/03,883176001,0.017610169,2,2379,13713
2020/07/03,884993002,0.033881356,2,2379,13825
2020/07/03,873977002,0.016932203,2,2381,12878
2020/07/03,803587002,0.010152542,2,2381,6834
2020/07/03,858052008,0.015237288,2,2381,11311
2020/07/03,857725003,0.015237288,2,2386,11276
2020/07/03,859236009,0.008457627,2,2386,11449
2020/07/03,854338009,0.013542373,2,2386,10913
2020/07/03,856310002,0.02540678,1,2386,11147
2020/07/03,573937005,0.02540678,2,2400,1122
2020/07/03,751273003,0.022016949,2,2400,4586
2020/07/03,877222001,0.020322034,2,2404,13146
2020/07/03,817353008,0.017610169,2,2404,8011
2020/07/03,860498001,0.020322034,2,2404,11583
2020/07/03,816521005,0.01220339,2,2404,7874
2020/07/03,524529032,0.016525424,2,2405,636
2020/07/03,753802005,0.029745763,2,2405,4739
2020/07/03,816591003,0.016559322,2,2405,7895
2020/07/03,872000005,0.021474576,2,2405,12692
2020/07/03,895418003,0.033050847,2,2405,14542
2020/07/03,795440001,0.024779661,2,2405,6442
2020/07/03,759871002,0.00659322,2,2405,5004
2020/07/03,733749001,0.004949153,2,2405,3970
2020/07/03,836699002,0.024779661,2,2405,9499
2020/07/03,842062003,0.033050847,2,2405,9874
2020/07/03,892970001,0.021474576,2,2405,14417
2020/07/03,820960004,0.01320339,2,2405,8273
2020/07/03,861409002,0.022016949,2,2406,11684
2020/07/03,855748002,0.022016949,2,2406,11079
2020/07/03,808691001,0.02540678,2,2406,7298
2020/07/03,820505003,0.013542373,2,2406,8232
2020/07/03,847673001,0.016932203,2,2406,10238
2020/07/03,859424001,0.02540678,2,2406,11472
2020/07/03,810838010,0.037508475,2,2423,7458
2020/07/03,809961002,0.030016949,2,2423,7386
2020/07/03,818391001,0.037508475,2,2423,8118
2020/07/03,804916006,0.022016949,1,2428,6934
2020/07/03,783346001,0.02540678,1,2428,5911
2020/07/03,826508002,0.016932203,1,2428,8752
2020/07/03,652956001,0.016932203,1,2428,2066
2020/07/03,751664001,0.02540678,1,2428,4636
2020/07/03,570319001,0.022016949,1,2428,1064
2020/07/03,783346018,0.02540678,1,2428,5914
2020/07/03,821140001,0.02540678,1,2428,8287
2020/07/03,826508003,0.016932203,1,2428,8753
2020/07/03,652956002,0.016932203,1,2428,2067
2020/07/03,858286001,0.025237288,2,2446,11328
2020/07/03,831650001,0.028389831,2,2446,9077
2020/07/03,497811001,0.037847458,2,2446,492
2020/07/03,892378003,0.033881356,2,2447,14351
2020/07/03,851305002,0.027101695,2,2447,10544
2020/07/03,738567002,0.016932203,2,2447,4132
2020/07/03,856113002,0.030491525,2,2447,11134
2020/07/03,868672001,0.023711864,2,2447,12414
2020/07/03,753778008,0.016932203,2,2447,4737
2020/07/03,892377001,0.030491525,2,2447,14350
2020/07/03,878013003,0.020322034,2,2447,13222
2020/07/03,862325003,0.016932203,2,2447,11804
2020/07/03,852670001,0.033881356,2,2447,10703
2020/07/03,585355001,0.012542373,1,2450,1215
2020/07/03,733097001,0.015677966,1,2450,3944
2020/07/03,827359001,0.025084746,1,2450,8791
2020/07/03,664074039,0.003118644,1,2450,2220
2020/07/03,854683003,0.007186441,1,2454,10952
2020/07/03,864716001,0.016932203,2,2454,12015
2020/07/03,854683001,0.007186441,1,2454,10950
2020/07/03,859148001,0.010152542,2,2454,11426
2020/07/03,854678003,0.007186441,1,2454,10947
2020/07/03,854677001,0.016932203,2,2454,10941
2020/07/03,859139003,0.042355932,1,2460,11425
2020/07/03,908417001,0.050830508,2,2461,15003
2020/07/03,911950001,0.033881356,2,2461,15086
2020/07/03,828930003,0.02540678,2,2461,8897
2020/07/03,850277004,0.050830508,2,2461,10450
2020/07/03,906645007,0.050830508,2,2461,14960
2020/07/03,885824004,0.067779661,2,2461,13874
2020/07/03,179950001,0.02540678,2,2461,31
2020/07/03,881933001,0.050830508,2,2461,13630
2020/07/03,882120001,0.047440678,2,2461,13639
2020/07/03,913030001,0.030491525,2,2461,15103
2020/07/03,870449001,0.044050847,2,2474,12557
2020/07/03,785402001,0.022016949,2,2494,6056
2020/07/03,781135008,0.050830508,2,2494,5811
2020/07/03,891672002,0.033881356,2,2494,14307
2020/07/03,843537001,0.033881356,2,2494,9958
2020/07/03,684021063,0.008457627,1,2506,2503
2020/07/03,816591003,0.008457627,1,2506,7895
2020/07/03,684021057,0.006084746,1,2506,2501
2020/07/03,791033006,0.015237288,1,2506,6269
2020/07/03,816591012,0.008457627,1,2506,7898
2020/07/03,624901014,0.011847458,1,2506,1747
2020/07/03,865624003,0.006101695,1,2506,12135
2020/07/03,523490004,0.000898305,1,2506,627
2020/07/03,523490004,0.001,1,2506,627
2020/07/03,844967006,0.012186441,1,2506,10112
2020/07/03,791033003,0.019813559,1,2506,6267
2020/07/03,888229002,0.009135593,1,2506,14045
2020/07/03,767925006,0.006762712,1,2506,5375
2020/07/03,817069002,0.012694915,1,2507,7978
2020/07/03,871376002,0.033881356,2,2508,12619
2020/07/03,852636002,0.022016949,2,2508,10697
2020/07/03,756322001,0.02540678,2,2526,4844
2020/07/03,888733004,0.02540678,2,2526,14107
2020/07/03,898226002,0.033881356,2,2526,14659
2020/07/03,865457002,0.033881356,2,2534,12098
2020/07/03,688537021,0.016932203,2,2538,2728
2020/07/03,688537004,0.016932203,2,2538,2722
2020/07/03,829308003,0.033881356,1,2542,8945
2020/07/03,829308003,0.027101695,1,2542,8945
2020/07/03,805000003,0.050830508,1,2542,6952
2020/07/03,805000003,0.040661017,1,2542,6952
2020/07/03,740519002,0.050830508,2,2543,4231
2020/07/03,610776065,0.008457627,2,2543,1520
2020/07/03,778064045,0.008457627,2,2543,5722
2020/07/03,804691001,0.015237288,2,2543,6910
2020/07/03,610776087,0.008457627,2,2543,1529
2020/07/03,610776072,0.008457627,2,2543,1523
2020/07/03,888331008,0.02540678,2,2543,14063
2020/07/03,830489003,0.033881356,2,2543,8999
2020/07/03,900176003,0.033881356,2,2543,14738
2020/07/03,869811003,0.016932203,2,2543,12517
2020/07/03,779551011,0.013542373,2,2543,5750
2020/07/03,610776103,0.008457627,2,2543,1531
2020/07/03,844395002,0.059305085,2,2543,10082
2020/07/03,879248006,0.016932203,2,2543,13343
2020/07/03,818059003,0.042355932,1,2550,8101
2020/07/03,855466002,0.016932203,1,2550,11055
2020/07/03,827267007,0.015237288,1,2550,8788
2020/07/03,855467001,0.015237288,1,2550,11056
2020/07/03,888609001,0.042355932,1,2555,14090
2020/07/03,681181001,0.008457627,1,2555,2461
2020/07/03,897901002,0.027101695,1,2555,14652
2020/07/03,860646002,0.033881356,1,2555,11604
2020/07/03,857477001,0.030491525,1,2555,11256
2020/07/03,839284002,0.015237288,1,2555,9679
2020/07/03,855793002,0.013542373,1,2555,11093
2020/07/03,751295003,0.016932203,2,2565,4591
2020/07/03,856848002,0.015237288,2,2565,11186
2020/07/03,861442003,0.016932203,2,2565,11695
2020/07/03,751295002,0.016932203,2,2565,4590
2020/07/03,751295001,0.016932203,2,2565,4589
2020/07/03,751295004,0.016932203,2,2565,4592
2020/07/03,767799022,0.022016949,2,2568,5363
2020/07/03,844411003,0.033881356,2,2568,10088
2020/07/03,827957001,0.016932203,2,2568,8843
2020/07/03,893064002,0.016932203,2,2568,14429
2020/07/03,766495009,0.033881356,2,2568,5289
2020/07/03,806807001,0.050830508,2,2568,7123
2020/07/03,212629048,0.022016949,2,2568,59
2020/07/03,738943004,0.030491525,2,2568,4148
2020/07/03,892910002,0.008457627,2,2568,14409
2020/07/03,714790017,0.050830508,2,2568,3414
2020/07/03,767799003,0.022016949,2,2568,5357
2020/07/03,860367002,0.02540678,2,2568,11570
2020/07/03,700701001,0.02540678,2,2568,3033
2020/07/03,831809001,0.016932203,2,2568,9091
2020/07/03,448509014,0.042355932,2,2568,332
2020/07/03,153115043,0.015237288,2,2568,18
2020/07/03,898281001,0.022016949,2,2568,14663
2020/07/03,473954013,0.016932203,2,2568,409
2020/07/03,870970003,0.02540678,2,2568,12593
2020/07/03,790365001,0.033881356,2,2568,6233
2020/07/03,818779003,0.013542373,2,2568,8146
2020/07/03,799365002,0.050830508,2,2568,6652
2020/07/03,818031003,0.008457627,2,2568,8091
2020/07/03,818779002,0.011847458,2,2568,8145
2020/07/03,741466002,0.008457627,2,2568,4258
2020/07/03,892910004,0.008457627,2,2568,14411
2020/07/03,473954015,0.016932203,2,2568,411
2020/07/03,811715001,0.027101695,2,2574,7525
2020/07/03,900659002,0.024389831,2,2574,14754
2020/07/03,903960001,0.027101695,2,2574,14883
2020/07/03,817472002,0.013542373,2,2574,8035
2020/07/03,599718045,0.024389831,2,2574,1403
2020/07/03,903960002,0.027101695,2,2574,14884
2020/07/03,817472008,0.013542373,2,2574,8040
2020/07/03,864928001,0.017610169,2,2574,12024
2020/07/03,852219001,0.024050847,2,2582,10634
2020/07/03,907696001,0.016016949,2,2582,14985
2020/07/03,872278002,0.016016949,2,2582,12725
2020/07/03,822895002,0.028864407,2,2582,8413
2020/07/03,909087001,0.024050847,2,2582,15018
2020/07/03,907696006,0.016016949,2,2582,14988
2020/07/03,914351004,0.016016949,2,2582,15124
2020/07/03,872278001,0.016016949,2,2582,12724
2020/07/03,845301003,0.024118644,2,2582,10144
2020/07/03,755861003,0.024050847,2,2582,4819
2020/07/03,832453005,0.01120339,2,2582,9185
2020/07/03,253448003,0.024050847,2,2582,92
2020/07/03,796137012,0.011847458,2,2583,6482
2020/07/03,859208005,0.010152542,2,2583,11443
2020/07/03,871581003,0.016932203,2,2583,12653
2020/07/03,858052008,0.015237288,2,2583,11311
2020/07/03,859996001,0.02540678,2,2583,11526
2020/07/03,749699017,0.010152542,2,2583,4524
2020/07/03,848681007,0.030491525,2,2583,10295
2020/07/03,861121001,0.016932203,2,2583,11674
2020/07/03,832453003,0.008457627,2,2583,9184
2020/07/03,901804001,0.016932203,2,2583,14798
2020/07/03,723151008,0.010152542,2,2583,3710
2020/07/03,820483005,0.006762712,2,2583,8222
2020/07/03,562245097,0.033881356,1,2590,918
2020/07/03,562245102,0.033881356,1,2590,922
2020/07/03,621381001,0.033881356,1,2590,1665
2020/07/03,783346018,0.02540678,1,2590,5914
2020/07/03,847673001,0.033881356,1,2590,10238
2020/07/03,716672001,0.02540678,1,2590,3480
2020/07/03,884174001,0.016932203,1,2590,13757
2020/07/03,770315005,0.010152542,1,2590,5441
2020/07/03,630994001,0.042355932,1,2590,1806
2020/07/03,854301003,0.067779661,1,2590,10906
2020/07/03,751471026,0.033881356,1,2590,4603
2020/07/03,835008009,0.050830508,1,2590,9385
2020/07/03,890683001,0.050830508,1,2590,14244
2020/07/03,857621001,0.042355932,2,2590,11265
2020/07/03,749974001,0.022016949,1,2590,4536
2020/07/03,720125001,0.033881356,1,2590,3619
2020/07/03,751471027,0.033881356,1,2590,4604
2020/07/03,863456003,0.020322034,2,2615,11890
2020/07/03,559616017,0.013542373,1,2622,867
2020/07/03,865520002,0.033881356,1,2622,12113
2020/07/03,841260007,0.016932203,1,2622,9800
2020/07/03,739590022,0.008457627,1,2622,4189
2020/07/03,801452002,0.018627119,1,2622,6729
2020/07/03,858692004,0.02540678,2,2626,11358
2020/07/03,859018001,0.033881356,2,2626,11386
2020/07/03,843805001,0.016932203,2,2626,10019
2020/07/03,817472001,0.016932203,2,2626,8034
2020/07/03,908619001,0.011847458,2,2626,15012
2020/07/03,871889003,0.050830508,2,2626,12675
2020/07/03,858692003,0.015237288,2,2626,11357
2020/07/03,853694002,0.016932203,2,2626,10834
2020/07/03,826505005,0.033881356,2,2630,8750
2020/07/03,579541077,0.016932203,2,2630,1168
2020/07/03,829607003,0.02540678,2,2630,8957
2020/07/03,579541087,0.016932203,2,2630,1170
2020/07/03,814762002,0.033881356,2,2630,7739
2020/07/03,895418003,0.033881356,2,2630,14542
2020/07/03,887770001,0.016932203,2,2630,14003
2020/07/03,843793003,0.030491525,2,2641,10017
2020/07/03,699570002,0.016932203,2,2641,2996
2020/07/03,700758016,0.022016949,2,2641,3044
2020/07/03,834906012,0.016932203,2,2641,9371
2020/07/03,699570003,0.013542373,2,2641,2997
2020/07/03,473954013,0.016932203,2,2641,409
2020/07/03,878733001,0.030491525,2,2641,13289
2020/07/03,616920001,0.030491525,2,2641,1609
2020/07/03,855080008,0.02540678,2,2641,11019
2020/07/03,896527002,0.033881356,2,2649,14590
2020/07/03,872000005,0.022016949,2,2649,12692
