club_member_status,age,postal_code,customer_id
ACTIVE,26,38fd6d0de5f415174ed18ea64dac6aa0814500ba867ea255e8fef0e07bccfc67,681
ACTIVE,21,7c6087c470ff1b59c9522db694094e4c152199d6d1ecea92c6918601a151fdb2,682
ACTIVE,45,105eec1fe256525320b285d9ef4b1b82780abb4b47229492e00bc23e4cb13373,683
ACTIVE,31,4596906cdacc3bb9efecaac4795609aa28d3f4659f8b0296b52ada31af77a6e6,684
ACTIVE,22,8eb7d7f0fa9cf5c6dab410f50d8d64dcbc64c2bf66446cb07dc22e8a51b409c8,685
ACTIVE,37,6b45de830845a8c25865c760f02baf4adeb59ca5ca662d9607f0cf452cb52974,686
ACTIVE,36,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c,687
ACTIVE,54,8d4374561fddacd762e6e80898e774ddef2ca7c6a886e4249d09e5558e2b4c7e,688
ACTIVE,41,eb2a33c6dd9996f2e5fcddbdd32d6dab305daa4289b62a96ad605279b9573b09,689
ACTIVE,48,f720e4c2ce3af2b1b362320da55ae212a3c55b6a73bbac5b60bba5d46afd2c86,690
ACTIVE,49,15f00a808c793b61c85ce6f45d690181d6fec9f7b230592eb6b04c2f0f4ca86d,691
ACTIVE,30,abad1a405452a8866a5e5a7ba6597cc6638e20731b3362497901ee3b4bed2dcd,692
ACTIVE,32,204ee0a460820d214917c4dd0c5488440ea593d6a321233377a93912b68fbeb6,693
ACTIVE,24,e3786a85aeeda40a7e7ae7f88bb19f010cd6c37677cbc226f71bdbb1c0e1a468,694
ACTIVE,21,8935673a0072729ac5eae491ab1717042bff7ecc8f5ee281781ed4adcf3bf064,695
ACTIVE,24,9180a81b2a0cbecc07bec4618851353c6a26815e4e0b58c4e37e36223b1d122d,696
ACTIVE,41,1d9e112e5bde39b30322cc61e83d3e65edfcb86eacb83c355507b12b25bafc2f,697
ACTIVE,32,c9ac8dd3c536210e38f83b3f178b0723c5459706a9b5e823392422de04a3fd66,698
ACTIVE,49,f6fdba1a651f52f99d3b66f7802aff2011853aaa7f84bc2d6518c6f299126b49,699
ACTIVE,23,881697b54e300d331a0c5a3108cc926fd2e176f8477352d173599c271e7333e7,700
ACTIVE,44,a4342c29c9aafba9581a87f92c99bbf209f79bc28362df081e33d8a082745410,701
ACTIVE,56,69ad40603a4adbf6f7ac3dd4ee146ab032ea77694cc366fb0f311b44e1afa3fc,702
ACTIVE,20,09122c0af1aebbad3f6fe2671d00d964a0b5b514c464fab9cdc7ef24325bd947,703
ACTIVE,29,655e44df0cffbd6bbab587db81cde5ef55044fdbc5b89d4a063c1039231f4000,704
ACTIVE,34,19779694b321b7abe82599506d99e69d4b13609d6cfb1d58455d193499a2b570,705
ACTIVE,30,fe917c18441e3fa4b997d6658ea70d3206d0d9dc8a74d525f5b0309940ea7af6,706
ACTIVE,32,b3e2e3135517929a2f8ac78a8cb08bd84ce9b70cb564436326ee6d53da962145,707
ACTIVE,31,cb7da564e0c190200cd9574817ffbc30696cd73264bbb3d883cad25126b96c7e,708
ACTIVE,28,b93dbf4e5440c9553c91da5645a6d44255e8dfa6def417be1c21c354e12bf48c,709
ACTIVE,31,7813f948e0f4c69bf495783c033f6e8b0bd2691c037c61035d6fa0bc9a57a014,710
ACTIVE,31,c0a2f79e8e61ae68d66028150facea5e700aae10786a58ecce469592b8b83d6f,711
ACTIVE,28,7f053f2086d1eff48be5a02074b870d57e945b00ae9a424f77028f0870bf6b29,712
ACTIVE,29,6ec96c3f384939d69f369847ccdade07177790514cd64b0f451d9b2eb65bc0ac,713
ACTIVE,30,90196e19520819858a3189514fad13ad8a0941b45d8cd9ed118c506c2b106380,714
ACTIVE,30,904002c79219be0c56e25811fb80f66f18235e36e35ab21d4a703159499b4771,715
ACTIVE,25,b5e768c6b83f98b5fac47c270d808763eac4f3545617fdd84486e568c03ca19e,716
ACTIVE,23,4823a08f948593aaa64061049cce77cc2be28fed7a9286aea24bf3b451faf2de,717
ACTIVE,28,8ee1ef679c20a83be1c84ca5f72751dc128aa20655f90f30c5cc749b51756654,718
ACTIVE,32,89e41146d13678ce57351836e393769120d2db643e58be66ea3b33a2611ce507,719
ACTIVE,31,f89c693c1e780349cefed04b4308b01923165e6a84d2f168b8231c8f261d2a4d,720
ACTIVE,49,ddf8259fb1b2e516e2e5feff4b1fec5e3224892e0414c74c0680311b6bc37840,721
ACTIVE,28,0db44284b06b36bf4bde4aef43e82e822ad925ebb8bd74c9a13c8fc6943ad8e0,722
ACTIVE,23,6b1a653b2dd654be1d5761626128b81425b67e45bbb4179bc0cf6e3b59a468c8,723
ACTIVE,34,627d13c204d70822b5eb596f18f8d22d07fa97259188af7dcad18bbd107257b6,724
ACTIVE,31,fb0cd02ccd316d22b70180929b65e7fca3ff2b6d30c87bec8c744b1c07b8f3d0,725
ACTIVE,37,57864e4e01162fcfd349c2f05941cfeb5061109724bfb9bc2e5e6cc7fec75716,726
ACTIVE,30,19ab1bd3cde92ec6b663cafec6de9473865c8a8815622e8226499d82f3fc240f,727
ACTIVE,25,9e92764753e05ffa08675a42c151238f835d66a9e38679ce3235297afec0e68f,728
ACTIVE,35,f86de14eb9c7588fba1f9e4c5b439a7eb53f59f95ffaa59b1e01ba06c139a624,729
ACTIVE,22,dbd08271b140d046fc1b3581e4f0b6ac46ec6aef0e892f03e9b1e6f386858b96,730
ACTIVE,37,6433a522f941973653c70cee4a947f36472c9deb3a105d763940c61dd3b4202e,731
ACTIVE,52,ef341498b7f0bbac84779b74d1358fa2c29f8d7d8110aa4d6e3e124d7a79d498,732
ACTIVE,22,48a66624c3c0c804292533d1ca60b4a478f2076f5f735e8203d135553bc2f7fa,733
ACTIVE,53,9ec47bb8219767c7a442fe4edd6cdbfa5d9af990777a942166503780d9f53d2b,734
ACTIVE,46,c1a76f8410f79ae34aaab9797803c3f6cecbf9ba6ab65d0c8ff566fcf739a060,735
ACTIVE,24,a96a94a9b715e8ccf2c620f07878a4b6ee4a2496a849828186297b9ea92f05ef,736
ACTIVE,25,b04f1275561b1b7a5c7bc88d8f92ba6ce4413ad699c4c0f75a3e352c2e3d83ad,737
ACTIVE,21,cce1c257141600824c7b51cdde8f08113a95e876fd7b95cbeb4a5c8655e89a84,738
ACTIVE,39,8026aa7dc4b3377f2b3724f466e84d4d65fd119b96e3f294bfcb180c1c6d8eca,739
ACTIVE,45,ef39f6759c66ae582019d60414ec8126be41bbe845b5c928e54ce545185c55de,740
ACTIVE,48,93c414b42250accb122435f06bda18309970b494c8df7c4c5780a6fdb70cf998,741
ACTIVE,58,0072d3e83064b653def134906dd7f840f43199400bd5ba0e218b85a0857e296d,742
ACTIVE,31,f9bf6ff5d880a6ac67dcc20592f48ec9dee1943add94898f8244a5ea3935a6ba,743
ACTIVE,26,b82e2d7dd16eed357fd5ab791f67e430c39570bbafb8f35b8cc0fa2313aeff87,744
ACTIVE,25,83e9222e1aea9b4439c49d096ccac1b2ca36db7d4c0990391967478fa60e76cd,745
ACTIVE,26,f546b6141f892320ca47b4355220c2d5b00e44fa9f8413396b4520321a973ed3,746
ACTIVE,35,78ed61ddb97fa43e603878474cbf7e33d940cbbb5843202eda51f8075832dde7,747
ACTIVE,42,e21956f1178a14e2e156e70b02ea08287c2bc7421353e6a92321a3dcbc767516,748
ACTIVE,32,a3329887c016aa7e2b54e48b877c9a450051373aca874e56c7e890b49247e338,749
ACTIVE,52,e767f19ccb6b6eeed439121e3712260e2cf8ed9960a38eca597b66879eedb433,750
ACTIVE,25,6de441c565a0972c20668c0e1bbe90df51f0df0a2f43a3f942b3ca5bbc75abf2,751
ACTIVE,26,1d2c89b7333f958db1a596db586386e908a54188c8387c78302bd72b64e2fc62,752
ACTIVE,44,03bd2d03d21274521ab544db506f70e73ab05766d476b4c5bf77d6bc66bcc105,753
ACTIVE,34,0609b788cc66413aa2ff870c14a184df72615ce8f9caf7826756d6990505ecc2,754
ACTIVE,24,3ee5db2698c423d1e7e5d62e12348cddd9d9b4d46aee2e22466dd06d6d619ad2,755
ACTIVE,31,c7852b188036a6e0787c6f5e4fb6adf79fd8ec2f07cab471631790d61a4cb213,756
ACTIVE,42,7f145dd6d6941a68ff9402a7399a53dcadadbb1ab42518d8281b636f533ea0b7,757
ACTIVE,49,9930aa92c02d4c982f581aa1069a56f2edd9e2a13d9d47cb7c908a464d225c56,758
ACTIVE,30,2d9e9bcad85872c8daf69692f0d0ee9598092523a47c7ad2b4fab7dab82cbbb7,759
ACTIVE,29,735047c3c33a13eee78695220c8f32d51dd9bfed6c6d86bc1317fc70d062469c,760
ACTIVE,32,6f4c32bf1ab367de138f216abca30d2c6e43ee904870995dbda5cfbb25384c94,761
ACTIVE,25,f9ab86f941557bd3340f738cef471f38e218cc7227a1479c84813ee8a7f25839,762
ACTIVE,24,253934c161003c5f19a5f0034d5cb4c29586440a83309279cbf5070bc6f37fa6,763
ACTIVE,23,b767cd5d06f2c2f7b7582c1713240033f241a3d287f48691c20df6535f43ad5e,764
ACTIVE,31,d3d8e9f6b67991402a50b339b2332d2ae7978448a2649a5416c75a349240fdf3,765
ACTIVE,24,0b883fdbf86eecb58b66cd24095d2730bb5cbe8f80b9dc4cc75cba8fc1659b5e,766
ACTIVE,56,60b8727a427a4fa5ae62d063b19846ced2c456cf9d9e81be37ebe5e3801c1332,767
ACTIVE,31,5d1c4ea535de8dfbf2c8ffb002af716a8202b55323d5286c3254aedb3a8312d2,768
ACTIVE,25,77889c504ee20067759b038069d541fd86ff3004420a636fcc64ea6a4cf8b69e,769
ACTIVE,40,e7a8169b488ed9213fb776d31a3d7e19fa40bc9e6bf32dee7ce9f154e8028e75,770
ACTIVE,30,a0f32a6a1e0f6fecd6d15c6fe8e6c14daf6196fb65cdea61d27cb2998485acd9,771
ACTIVE,23,3de0ce784c51be90ef050396fc65ee1ad7bbdaabe3981a22e0f8e5f9ad14483b,772
ACTIVE,23,81662a9f2dafa431de3374635e73f87daa7a1a275ec930dfd851b31b275baa66,773
ACTIVE,30,1c6c1b7a9343be28892f8d9823eafefd74c349472327db7165833cf6b9f802a3,774
ACTIVE,43,60469cf31ec8c08c6896715ffe2d9ddb68a5bcdcaad3296864837fe332335877,775
ACTIVE,32,842dc565b6ded31d351211f3a38e3905fc45aa5fd7599ec40e6b3ef0e52ecc16,776
ACTIVE,46,5ec457a63c0c4b770df323bf5a710f5b831960811386c9c0444a521bd9386bb2,777
ACTIVE,23,70f5c0785c453c00d0094b2bd2046d7577e653a4b7532dbcd932b192fa50e292,778
ACTIVE,62,8f27be7325d7739dd365f3fb2a4f696ce501a91e9b7eabaf753b66d21e4567d2,779
ACTIVE,27,7c672ace72f5da105031f87a390d90ec65b6b8777d860fcde9a0ffbf2082d2e6,780
ACTIVE,33,456e2595526c1823dc08e4e7a49ee3ba174c93e82bccd7321b41ce1b80540cea,781
ACTIVE,26,754c68b21e91fffc9ae7cc25a282fc12194514e700b12773fbab9ad3582ecb37,782
ACTIVE,40,d1a0c360ffbcc915a46727f2f6f93e6f343789c7bc0f777f61af41c18c316423,783
ACTIVE,28,0e5b4c8d3ca7a0b168e27f3d93b7a6142185578b8a05648fc4a770fafcf4253b,784
ACTIVE,25,53b19146676525b826e29e751bea379c9a7a6cdf3521b80084a4d88da663095d,785
ACTIVE,43,d51efa32b54a5f8c64d41ca12e7daa059e9a99ee31990f7703655cf311f4c3df,786
ACTIVE,30,766a06ec2ed73a3314dce5130df0563b02707c32eff69229ed4c978da78ee3fe,787
ACTIVE,28,54c055269ba7991d78472fe89d8e8e10cc729584e413cfea33c4cf91654dd8e1,788
ACTIVE,27,889f89bcbe0ad3a0a62b94a2a30c5d1c2f71b8c990973d354abe4171395207c6,789
ACTIVE,44,6ef3397152dae7222655be2777a2999c8ab49076ad8472e8e21bd7e3366bb3d7,790
ACTIVE,21,7f0a3faae22ff4e809696fa3baf8ee4acedc37b9c469ba5cd627657d44736968,791
ACTIVE,23,02a5b47774e1b45a2ace3faf1240ae5cd82ffb59a336c8c375dc7140a8d4b54e,792
ACTIVE,22,133cc1fa5955c1529337b7ace4b92ce23024d8a273d9975d7a1070474926aa77,793
ACTIVE,56,3c1182f0c3d0ab3b89e9ad8cd4fa211f48636b520ea60680310058b059df4cfc,794
ACTIVE,30,6efcb044e251b8e7b85c0136c720242036432543c7b4b8867d75f7e27d9e5be6,795
ACTIVE,25,6c660a69318f33607af9460f5b65cd9917f08580d53ca3c3ed000e062b565731,796
ACTIVE,53,df79c825c7b8b1f290abb3e37045a7d9b3cd45bb864295914d90a2bae2a7a89e,797
ACTIVE,30,0f0fe905b32f92142f14835a59f0b12ded97534547fdbd3c7edba37acf65cc0f,798
ACTIVE,50,25890b9d4d011adcad77eef02a58ae2e4badd07dfc6dad6e9bbe145db20cfca9,799
ACTIVE,27,d4fb4b8a2d964d7b774f4440dcec64de00d665ab95c9c2e409029e59b4d86b6c,800
ACTIVE,30,bd38ba85bcb0a1e19c95be83e8b3ef03f5b6df94b9bc5a35e24f603c1e33df4b,801
ACTIVE,58,ed0c0639b093a863483a8fd62a2d9ad4dac710075edb137d03d17a67fc94deb6,802
ACTIVE,27,f879097097603db4098a7ff1c4a904fb8bc592a52c8b3ef310d643d2b5bf9312,803
ACTIVE,44,e663908ec35d0f02c18a96618ce3a256511ed26c8f9ba4344872fee35f999c5c,804
ACTIVE,35,20acb40a17a8d4f505f4783cab1491de78f33310246103dddc007a93dedac48e,805
ACTIVE,0,0bda08404f4064f488b7258a9a472e0689082d8b9fa8564ef216b54986f52da5,806
ACTIVE,53,4789a54bb1972be8ce1e2817bca170ab35beb9951e49408719880e6ee6b3b1fc,807
ACTIVE,33,f65ffe2b658981fadbb9dd28c34873aa2e5cc2c7b580df18d16c609ebaa966ba,808
ACTIVE,38,f1d6ef9984ae8ee05cb630bd526c54e48f841ea83a9547ea85b01505b1fed254,809
ACTIVE,45,b748be48e11e6b10c5ecb4c89f59ccf5593b2a6773ccbf0d4f7506ed34458230,810
ACTIVE,28,4411230ea3bca592975b55fb7872fdd2c9bd070823c676c800a3798c1dc963a6,811
ACTIVE,19,874231aef22fe939fa41bc2bc71ed10b8b604544566ead4a0d2ab7e907322a9d,812
ACTIVE,44,359fedc657e738fec95ce4143125806dfa5bf9b8f4b244067a38c6a7a0c1a486,813
ACTIVE,54,c48f47ffd892b28009cf99bfaed52367ce73134440969c21cadfc146f4317abe,814
ACTIVE,42,9fba4551adb66fe8a20b36751a78736ce83b790bc14d9547d4f4a4dc61b6874c,815
ACTIVE,23,36dd078f1ac46c1d5bda2bd2c60cedc6165d13d6020dfd60162fcc567a74fdbd,816
ACTIVE,59,0cafb928301ca4c24138bfc28daeec594812244391a051999ceb61c8dbb8e52d,817
ACTIVE,32,73f585cd17a3b867169882ee6b46dbb74011f87fd2c9680075c974869f48e5d9,818
ACTIVE,25,3b86ba6bc4732820a720be3a3cad437d9abce23c7b01c39a74d4ae2c10ba4d53,819
ACTIVE,29,5fd19fc5fe8a0e679b767fc6601b8d2e82aa4386f4561daf9c8ab316d25cd8b3,820
ACTIVE,28,e56864d4454f2ebbfd9872ebbaecfc75b8fb56e1c9ff5885bf723dbf1800ed29,821
ACTIVE,29,e8e25e68ed6948f72889c77e5ee17fca73e6c4d501ca9f32c5c4e9c854a2d63a,822
ACTIVE,24,263a4ebf337d1fcd53e95bc1b08c8a8fcc74840861d16d0705e75a1ddb4fecc4,823
ACTIVE,31,fd516ae71a0ce257610f3ac36efe5fc9fab0595a63a3077c3e72e09bff239147,824
ACTIVE,38,1e3fa83af9bd5e81606d7c36af753df923cc05d15a81f14e9241b5ce56255edd,825
ACTIVE,26,d5518568c640838b9d67d4dda7386494e100e70d5d2cbb00cad64b1cde2b5f02,826
ACTIVE,45,de0c39c00acf1dea6d80eb5c2f2d0d7306679455f55879bb553abdf4b9f6979c,827
ACTIVE,39,0c3593eb53da04acc8453c53f7f36753ceb3ce34f76f4abb9d63aa080a4b333f,828
ACTIVE,30,639b40893555d8fa18701fb28b170531f63f2c11b90d0ae64d5d33f71639f521,829
ACTIVE,53,7946bac7ad47625a3ef8727107b0bfae2bc6e7746e4cdb0257cb9cf3ecc86870,830
ACTIVE,34,1484aae1d6e1e4bccb744295e001fa521696bd04761c84f01fe392a0a169bd61,831
ACTIVE,20,87a5e2b1eeffb52c8791d347f0ae3ae96316d8d3f8782d70a5a471ab1e67f5b0,832
ACTIVE,31,7f1ba2dc256e3b8313bc62af44be5bc75073a5480ba543a909d7b06f9f5ef1cf,833
ACTIVE,56,8be7ed7ba10cf7de2ec778b440e2815074c6e537bb58b890763d335de45ad5e7,834
ACTIVE,21,314e5e83ca54e25b407523a2ac9e630094ff17f21a6a30858cde5643010532eb,835
ACTIVE,23,f27a8c1e1530a7e72baacb4500afbc5a864631ac81928d5e228cdc38aeb2e54a,836
ACTIVE,46,da3213d65f9c363bb89920b4924f027c6308637d073d79b53a7765bcd59e9a1b,837
ACTIVE,33,35a7948dba76df3aefac9d5aabc35448bf1df4091753099ec0a2597076ce9478,838
ACTIVE,23,46f41eee2d4414e15d8d53d92371c6525c93006aa86761ef20a142cc7736393a,839
ACTIVE,58,b5e0da90e8f4510c0ce53ba86c6224335ec25c779a0607bd1467a5bb0af1de70,840
ACTIVE,27,3db2dfca40a13131d9817093167a2842f5cb5e3e0f767c53cf956e5d724c0394,841
ACTIVE,53,dd45c4dba37fab96f9910f595647f7401453ae5af5868452b6ca1ec6ffb7e86e,842
ACTIVE,55,b5f0bfd3ffa52b414a3558a92810d32e8f07f5a0956b8e4d6ae2113572992993,843
ACTIVE,32,223d5f1c5ef1d481beaea4ecd2e725befde93698ff16f55873586410a3088354,844
ACTIVE,65,e59b62d40edb7604ffe8f087a8195cc3eede611ebb5915d5b162ec0d6c138ec2,845
ACTIVE,69,3afd6731e4833c6aca4f251a7c1a794c0c55b578806735e980e1a2163f3318e3,846
ACTIVE,25,08191fa88e7f1cfae8e4b3ac34afdb221f36d66269e40134571854e0639a8902,847
ACTIVE,60,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c,848
ACTIVE,46,a1426cbced22cc59389a4b7f411dcb851877915d6f90d22a8074f41a8db63cd5,849
ACTIVE,39,ee50b26ee210b5ae9460c3e2d71879033bcdd09d7eb383b2b7c92763c40174a4,850
ACTIVE,23,03f4317461a92bc9baeada6ca2c39e9d01490d4cfc767f88b6380d3b1c612328,851
ACTIVE,30,0e3755a72f44a9df0bf5bb956da0161259c85d13ffb90533b0dc2c0efc37bfa2,852
ACTIVE,31,49d739a953bbc7df65ddd20710fdd623ec143a2acc56145a9262a280c512c3f1,853
ACTIVE,21,73a93413589341e4b37842476c65422d3d9f8ab51062cb771435b311f3b97a72,854
ACTIVE,29,539d787f3979d23b3794ec27839c0768c022c085fd3f4f3e4d610b9768c3a052,855
ACTIVE,23,86e7b1570c82a361332618b3385d40d23ff50bcebad290c5e28edb4e00bdf51b,856
ACTIVE,64,5da1516e7448c56f382f970a63c0608f0f7335670b56073672d9cfecd929a48a,857
ACTIVE,34,fa37ab8e59b5ec885a8c4384711df50f05bab84766e2e481fba0163c2d46fa33,858
ACTIVE,31,a2a07c74657a8131dfdc2e42aaa5a6e9b8c411e615f9e3095205c00b92cb45b7,859
ACTIVE,30,5e63fd1d481d9ca6546b3f60e48e94d9da0b0c36fa8c1be2686723003facde68,860
ACTIVE,33,8d8138c6e8d09a0e88995358f0df921dccfbe7786e16bea093a81d1acf943041,861
ACTIVE,49,205acf1b8645644191bc873e6c0986381720511de2048f8ee0be2e5e2223208c,862
ACTIVE,32,ae1b673dda76816fdf1b3ac0d81c18624cd2bdc261320ae5b14e5934052c3900,863
ACTIVE,22,05ca4f1043d05f74dec8bb974b7e3f00aadaf0256b2029a71a4a4a8cf77f0561,864
ACTIVE,33,ec72a26110ddfd9d6f2a98ba8aa39ae3cb0f4244e70c0027b5920196e45c335d,865
ACTIVE,19,87214ee8372298904d5383a270bb73a4aca4925a355615bf70c799a925ca861c,866
ACTIVE,45,5e0c07b273da1cdc8dea4bc17376cbbfbbfb2626d7fe3124243638dbe93b3e61,867
ACTIVE,69,1c2f8724b33768cabf9d2708e0ce24f84d2835ab49b7e9db0ecf837a369ab47d,868
ACTIVE,28,ab724d6cb2340bd9c5294fd7f2811349f6509a27a8bc5cabd7bb4d8fdd9c243e,869
ACTIVE,42,67a5cd8131614a67c2ffed35fd03d06d7b11bcdb07b88a475a63d3731e920f47,870
ACTIVE,47,db2a06c14b0395dc6099af51f5299ac40307bcb983819461bff4ba8af140064b,871
ACTIVE,24,bf7e0e300e230133baf28d67201b079a1eeeff415b94619e27611ae15eb9f82f,872
ACTIVE,27,15da46c532126dff691530e91591df2daeb09890ff5dcb7af20feaa5a1d493ea,873
ACTIVE,35,44b574bf88452cc667b7fcc431fc14f1cd3a290a33af8a65244d0492376ed553,874
ACTIVE,50,6a8110b6c3763cc0af89982eafe5ff1a9f74a0eb004496780c119dedef5ef2fb,875
ACTIVE,48,9313d958455c26e7d33f14dbd5e1aa227ed7582bdf54e00fe270e9855844f749,876
ACTIVE,24,81ca64257779b16f597e146a2ed3892d912eb39abeaa8e07da0461547e2b2909,877
ACTIVE,21,2e4dba0963cd759167e3f411327a52e6478a349187397a5ffbc8eac9ec8b3e81,878
ACTIVE,30,6c7b08ff6e1740595ec445a7b14afaed6ea87e13ddd4e561ab13a3aa98d02c29,879
ACTIVE,32,f663ba4cab32170e9d8f060a8d1ff726a250e47db2353d331eec5d119e97ea68,880
ACTIVE,45,ed394d77004372f639353df5b0ba48e41f6a47a482eabd95974f6e6db9c98e43,881
ACTIVE,36,234409c9290d888e1132b06bb0829ebbb2dc893d4b6c19738aeba6f04dfe53ac,882
ACTIVE,25,adb555d33621da88417ddb9ce9a3a11f7b0f1f4449f0782b6e8a75ae657176cf,883
ACTIVE,24,b28b3869ff0f38f1165240e8e0aae76bb66d99631fedab2a2c8569625cd25b82,884
ACTIVE,30,016f517bf2a3959bc19061595d79f5ddde83fe19b01ebc9e37d5ca1581ab3b0a,885
ACTIVE,26,527788f56a5596720cec67f10ffa804446c7a21d215ad528135febafe5e0d0cb,886
ACTIVE,53,d87f3534c932fe599a56f2d436e5c7f45c4085e2d1a325e93ac494f6d675dcc5,887
ACTIVE,52,c70dac0138306343a8ee88b9663e26d5c4ffe90635aeaec549f45804db8dbb81,888
ACTIVE,37,30bccc9adb17aa94a155ab7801ae0a95a3c44d197f76baaf0b27afac777017ec,889
ACTIVE,44,0b28e10cacb86c5e4295b70f8bb4dc033a650409c4360502cf324a35e5998586,890
ACTIVE,33,40c717ea748a299c3c220e12cd202f9f8e0b4bd1adc8c5d437dbe7173c6449da,891
ACTIVE,21,fe6521db01c3b11aaf0f53929cd9050c3aae9af16832f9e93de5cc2441aa95e1,892
ACTIVE,27,29806822579cf5b6ab97ba2848164fd44cbe78dde9f0b3bf4892e7234ef7afc9,893
ACTIVE,39,507232004eba630864f76f6948e193030d6b2e49eb7e054fc34806df6b2626fc,894
ACTIVE,32,11fa3c1b743a2eede27a6fcc273f0b5b6bcd8274a61da966834ca4c7de5b6f76,895
ACTIVE,51,89b61ab841a44474640002a36e67947cac37a80344fec45944eece38a4e88084,896
ACTIVE,33,c735d1063acec51b431cc2d9cece7cecc0045c9bcb832e38223251e890557e79,897
ACTIVE,49,91684a034ee72a6796a0cf80bd3024bc2bac5af4be430eae4c03b523c57da0d9,898
ACTIVE,39,543125881996faea6ef000d09837a15dd6b776b2250af53b514af21d29e34392,899
ACTIVE,37,21381c079e308a3b054a3c258f600f1437e74002014ef7b400a9a349fdefe6c2,900
ACTIVE,42,f556c4ea08eb2a930cd249e37e30f0ec3ab8eddfb54d727e2365f95200d48b75,901
ACTIVE,28,6a6ed671ed28cab42948846d1d74db714e3f3ab380c65e2ce748891421c68b25,902
ACTIVE,26,cdc6331dd28181af118732008214b1384a338e66f4f1747410a589f837b1e434,903
ACTIVE,31,395941b1016ed10ba124db3c674723247cd5694107392f425126898e8e674fe0,904
ACTIVE,39,0f91e1deaac29206d9bb0a4863af3853650372f98ca1b16da8a7c219ac3f574c,905
ACTIVE,31,56ee47fc324975480f932a0ee56a42e8a9763496279074b961e45738ea7b6caf,906
ACTIVE,20,3e435a706cd5613cf1792cee7920d29e9a1538b8b7e2244874ff7f03b9546d68,907
ACTIVE,25,b3422939562125776d37877352f1c572687d03de28ca274aaf6f75fa918a0664,908
ACTIVE,63,7f390f5eb69884e1c884388fbda948f974feb19eea50e873fed8d854ac8e8126,909
ACTIVE,28,405a0ad1db6719945113c53eb49600a26da286ad7cd9b900c11e275ddcdf9f02,910
ACTIVE,26,815752d73409f5aaa288274f660384335665764758f7dbfa62064b5f214dea65,911
ACTIVE,31,43b789987d2418843945a779118492449caa0cc6bc092d8ea544c25b00e5de58,912
ACTIVE,25,edfed51cd70b7af48fc80d6562697ce36ddd45ef0c6a50790d3f49ff36e0aaed,913
ACTIVE,29,ad5cfe8ced319e91ba8fc1f138d6c1c7287c5cab8835c3230b40494c8bfbc226,914
ACTIVE,43,8922c736707902f2d6c7429787ec8a950187fb1871112a1eddb21da65a0420a4,915
ACTIVE,50,17f4fd8d2f7e9f610db3565512ee1b57898021756247760d32cec1ea7ed8cb97,916
ACTIVE,63,c864d3c81aa8a3c9d8911d77b6815239be370a3c8613ed9e9dd3cb6370368fc1,917
ACTIVE,62,065d9f96f14c4a20274b120ae26b0905dbb0c6ff293b81f548cf30d475c7443b,918
ACTIVE,52,a41abe14fdcaa5fe856f6cd8f63cf3292e6c1909bcf7fc4663c68140016aed5f,919
ACTIVE,47,4d2d88a394e8eadcb26d442e7c6b73be2fe3edcf2e58a0b2455b2fa02ea09929,920
ACTIVE,27,b806a301ab71853e15a8cc225d0f2d011caf8acb3ab4387f6d28de19e539bdd2,921
ACTIVE,56,193f595f3914fc7096387bc4e02a887180781b8fd9d4437891778730f858595e,922
ACTIVE,27,c74d3d2ed5ff25c713a8cfd63220b41300711e4fa287beec7c6fe141aeb88b62,923
ACTIVE,64,7aadf2fc297b9493c027f72c81be357e743fa8f269d1ab477ee03f6b69a8fb27,924
ACTIVE,51,c3f780b094e86379d09448ca47bce60e66dd95185d82c9e5a61af5f57105fa95,925
ACTIVE,44,57ca6cf7b8f6398f7531eec84eafaf2a1020052280cbf8be3986d75ba46bcf22,926
ACTIVE,44,63c281bb774552ba4af7d62403ff731a796fac2b6cfcaf30e0d9315d5a6da590,927
ACTIVE,25,5421ebd0efa138141449ac6edd07fc9a17aa0a95a918e726a02781e67aedf70e,928
ACTIVE,67,1bca3792ed57b9e1fb754b5b958294170b14fc630a2931da891491100a6f8c59,929
ACTIVE,31,2329f5809837ebcd8e701ec2db19bb6352db430880eea1dcadca40cf77ceb92d,930
ACTIVE,49,91da3e0499a6597e3976f6068be1b6b3170c33aa1dc984e49605675c1366f5c9,931
ACTIVE,52,b1645e408fccfa0b22a0580046c2e0e5e6c993268f98dc25df6ed10221e6ac4a,932
ACTIVE,26,84523d407ba9f7ee3d42cb0b91fefd20d4e44ba665af3e8b7df95e69062987a3,933
ACTIVE,29,0ebaef3d2b811d9a9d1206eb583658311ec01d8f7b6875f8085a8396ac79fb3a,934
ACTIVE,53,ebcf9c8b8405bac68dda830b3db138bbbb32c98317a8494eb2a023e5c23abdce,935
ACTIVE,30,d2fda99466e6daae9a631f3d5ad66cc280f4ae0bfe314bc963206682fecf0fd9,936
ACTIVE,27,9119a6b47dfe628111ebca10e812ac7f5b7acdb1f735076120bfe22ca77b10ac,937
ACTIVE,30,51e9228ecd48b300b7891eb9a148426a8750e49c0ef9cf95b24e5d32ed85310d,938
ACTIVE,26,7cd244e6d457322c98ccbfff7269e5dc2ebba828139c4b128490fffbb17db3fb,939
