zcustomer_id,club_member_status,age,postal_code,customer_id
0324ec0cd7f2c3321678f15fc2549e58563c9b71c4f80dad0513dca1da1d31cc,ACTIVE,29,4adc4b6f0ac71c4153b3d01af2bb71f839993fa5b2c70ad7e44320e3b280aecf,1875
0325a4e1c47d5f107ddb720bba3a27cfa2af78b0c1acc5768f7e580ef966e386,ACTIVE,54,abf3923c1e8c6e67dd55eee84fe45807c12f8a8a4db78a77a5f62a30651970a7,1876
0325bd2ae7f953fafd1fa6a924eb9807b6e01c676c07d0fdb51d172a812d28c1,ACTIVE,62,56dd43ea0476494d2917a05efda4004310cbe33cb45cd2027c37ccd525975a27,1877
03264406f2f5ad204e822bf1de35bfd78a254b7ebfa7436a1fbb2dd6702cad3d,ACTIVE,74,a4ffbc6d81984d6e8f5faa5faedabe13d26768e0e5e7dc7fc69fc7cfe7b99eaa,1878
032706e4922cc187c867975c255d29906c3a65625fe5d4ac6389b877b8465d92,ACTIVE,51,e724d108f7edb04575b889c481881b3b88c51086d13a05319bd1040cba952ff7,1879
0327346113788f33391bf326c14de7323a83b78c35c0cd573b571c0c47ced3ce,ACTIVE,53,9e1bbccfdf4e849940fe49bf8db0dcab1bd3c256a6d7243b16af45e0c48fbe7f,1880
03278825dc95d60b138f7ed5ea6709e55c28b408b3f04d4cffeab2b593807339,ACTIVE,41,cb27b4899fe2e65700771711322fb6dd6c82a71b9a7db5f7ad37b3b03580f2f8,1881
0327d6a5991911cf118bfe8217414ea5d968ed47064496723bd00f0286317963,ACTIVE,25,507232004eba630864f76f6948e193030d6b2e49eb7e054fc34806df6b2626fc,1882
0328726e4dfbb6678d58fffc60bbc29d2c3a62f9c7ba7c0b268253decf2ac8f2,ACTIVE,23,4c135c83b451598eaa7c45be985d76379789d628d06f3e8264ccc8494233e03b,1883
0328e54f563f4b4bc2692ccbc9c36b3d65910707260b13290399d7eaf034f52d,ACTIVE,32,7b1f538768c0382e5d4f0d60c8e55530463cbbdab4e95ce97620d03a19e36cab,1884
0328ea2f3e14bc001658a16da2da74be3087e5664c875c8463799515fd75255c,ACTIVE,45,3699563da18b9b8e38cb0b4cc4ca8eceb8e59b5328dfd028ff64d4d7a86fc4a6,1885
032991304daa0a80d0bfd6e62f0a1c5ba598233b1a1d1ad26f29f208f5005a39,ACTIVE,31,76fe0c36780aa7e0fb00ecd2207a7e9e6a60b4f2db39d95c1fcdd1db962a6104,1886
03299435e89eec418b86a95d712263bd2714e12ba4c15d3e5f5d9492caba6a01,ACTIVE,38,b266f9575534ad4cf7ae0eb992cf970b5f4ef15dd402ce92dcc8ccb5c04a144d,1887
032a8e9ab28620606290d6659e75234f55c9032dd60c28bcd91995d2a473021b,ACTIVE,31,9ce3c80fdd66dea2b92a7238a744573e7844b3337f44426a234bbf10d52b1216,1888
032b24084bc751e277f2d782fa2f84bb043b9c8e691f81ca0814596e9d4ef00c,ACTIVE,22,2e289dd8202824ea2f07639de908ebcddd7b3cd833eb80686984e81730071457,1889
032b591859286b3035819ec3d082c724484d71770f0be87db90f9bd6577f708e,ACTIVE,30,26930e784a736d8f39e12c4b4314b52a6165846e353c31d14a34323988ae042b,1890
032b7eacc449753e61c56383238fcef20d5ef01d06cd5a79b9ea7d79936bd63b,ACTIVE,60,85cb0ec3c6a8e2c26f51a3a1a62a9cb95ca506a452c5f784cba908cf87b351e5,1891
032ca6ae2307e2d12e435e89ea75504d54d7aadeb89baa16edd28f1bb6876b83,ACTIVE,50,1ad47c2af5d75dd038d03ddf192086c0cd2ba45977a6706fe0438943c2256cba,1892
032cc9d54c418d7fbdb1844081d7b80901ebebfc01dcb03e1a6470d1d813795e,ACTIVE,23,6cfe150ec640743181ffcad795228bc7f32cecec0112bbf7545b59e46c53df94,1893
032d0d5003a9a28f78a1f9068360b59c01c6bcae4c2dff320169156e9f3d0172,ACTIVE,39,1924da473c759683e9351cf9ab39f09e9f1e57e6e3546b05ea8aafda220ad102,1894
032dd5033b26b8c80675a316990d406b4c663090900ef065b661f68e4a968505,ACTIVE,36,5b096a6eb289eccbfde1b1ec5679038e9b6e952013bd68f7bdf49f249e3622e2,1895
032e50ac954a267b29734a8baea61072f73a642443c5c4e2394681588d0e2898,ACTIVE,62,42353a3c0a62529a250e8f981b6154744c5a83933667505a5fe81c336507a933,1896
032e733351091ef20bb9aea8d862da8b6d16e60cf572eb277aa5f774e02ca039,ACTIVE,48,834b28a6ee28e1cda75215dbd39c44eca29c571ab4b894900d094e0fff6554ac,1897
032e8b4371e01ca983532dfd9d98376cc692d999902c3c84a5d43988910e8671,ACTIVE,45,2fc6899c8b4fbc6b7f3efacb5be1270b2ae9c472cdd7f7acb15cdb17d09dac97,1898
032f125048062ef9a9cac353c7030c829702f0368f525cca34b25336df63ded1,ACTIVE,30,d01c62065e8605dc5dc46d150c09e6fc70fcf70a52ce39c6de1765b4f1d100f7,1899
032f68ee9794e18c7b9812ca7ff312dd403492563c60a339a7711daf84c89474,ACTIVE,71,903f1712d1b75bc4a65dc8643bd9998d82e6c1604786ec838c58de6b8d3670af,1900
032fb11e8a99000ff88785b589e12fe93c1d4f65e84b67214ea11ae5a07baafb,ACTIVE,53,2918ff06e5348b75db12a02c10b4449c60224f996976f9041dc81c432866a03d,1901
033091b1d1b8ad1c1d370503bb6fd0e8b3d74207555d0ce58013e8edc404479d,ACTIVE,35,3cfa02164a2a31ac73fcc69ee5bd68d48b2e535ec3ab7722be05a6931354b5bc,1902
03311a6e93bf5b24cda7afb2b8b4347c88d3500d0120c0d34f0ff5e67324cb48,ACTIVE,20,1d83e0774b67d9a4cc3f1dfb0b87db9ce5a49200f1052fb5f56e2181f9071dd1,1903
03319d2d0a1bba8099581c60ae339e6a4247744bddc97ca160d698ba3aaa98e3,ACTIVE,21,a1c08e52d8d9ffbd6f5d2dd1b172f066c79b68347a6fda7ee7ef3e15316a89b8,1904
033294dda493ca29ebdd94feea986175dc7ec8f969a7b5bddfc8b356be507297,ACTIVE,19,66457493618c7d643c1dfaa12e52c6451672f3163ffc30d0251c3b036013e662,1905
03333394576ebbee73cf5659e4f995cf9f47916436bdaaaa59700d9160d7ad09,ACTIVE,23,7684d47f61e6686a5041c578ce011ffcdccf0d3422c5c9e8fefa6424dfa68cb9,1906
0333665c400a3315f9c6c436cecd560d5f4fda8d66c99c5c08262a6d6d1864aa,ACTIVE,33,df66de880b2c96b04706a9426e3e4178e6e4603511e2ae1e6a4ddf9c9f914d3d,1907
03338e71f5e9868b37d9107a68f55f42a77be8b4608479669ef689797f6f1667,ACTIVE,21,bb6f4d2bc920e2a821cd3df92240a1105775c1032964f026c60392bbce7b9135,1908
0333b3dd84887c35a9ffbe4b214cff1d46ac5b19e69e39da25c56c82348a0790,ACTIVE,23,e452ad10b6d7c98259b7e629af127d5c7cf344e8c273ce39e1f8bd1c13216581,1909
0333e53eddc9e9d8c5ae9ba186c05156408368798f44a92a6feef9fa705c720e,ACTIVE,55,921f55ce5ae303b6bb51cd790f085a217ad1a27564c9d72d3c632b718be17b82,1910
0333fc5eba0610c7ff422f463e982b069346e54e8a9de81014851ffd994cc088,ACTIVE,31,9d97dbaa0b15ec473fd88bb2f9373ae4818f539992546a654ee8c844feb45a76,1911
033572c8ae2b36d407b10d3a00eeb608685278f9d2c49e91823301245baaf13e,ACTIVE,25,5307de5e183cbf1a1835e5db49766252e226738fe0d4341ef78428b5929742b0,1912
033598c4bcaceaad4d620739b45822aa374251ef86d5c161b3ba4fba2b1cc81d,ACTIVE,50,d5fa165494cc9ecab46b29a092e7b30e8f9ddcad11f4b511d86159c895b9a65c,1913
0335a03da8ef485dda6f0a3d38fd1a10f15a87f82f2ccdaf97fed2bbc4ee47f8,ACTIVE,28,d62d6f6170005f616ff85698bebf9a073cbd9d5d111a232d15d6c88c66766048,1914
0335d231d56e44df0154abce3e7f715e9a8d26372b064df479d3c7086e2f7539,ACTIVE,22,38a7534357fb695394ad439e0bafee9f3ec6670213a8e7341415cb041805a397,1915
0335e2b15759d94d9268adbc5acaea89323f4b8cab74ec7be5f42d921947e478,ACTIVE,23,6dab49aa4c2189dd6671b3854ce1ec8b92728788badd03be6178725b294ce448,1916
0335f3c58ef02b5a6954d409a3c3da7724e07e75323415f39476c536538d4399,ACTIVE,50,791a9a0efdbc2376334bf9c1400602e10535e3456688e21daf71aa332211c0f3,1917
03360a6a02c1bccb322d6db82d872ae5f19c5a6603633755daa8ef82594af49f,ACTIVE,27,d614f462c24cbbe18221fda78ab6bfda16a3398b670b506caac08e679a91a580,1918
0336e8ff0d3618f08f000f9a0a81546fc6ea72353a480b998b1298220b8f9ce9,ACTIVE,28,3afec0fcf5c8ebba3d7473107888c9ba1d5ce20a9f087403a5d99ae7f28bb367,1919
033728776cb0f20a60062557a9942c03912b141396b8ddc46de3a7c3d73b454c,ACTIVE,52,957778bea8b447b13fcc893fc4e05f7d97b659d6761e468ea9a5c526fc9d3b70,1920
033756d10b17a18fca4b170cf386d456e199928853931637cf20bb3e284c423d,ACTIVE,24,924d5dae111631adefa93631e6868fe0d62e3e48f9d27631f5ac3a010e722c42,1921
03375aa73c337d19973b77485b4f4a87f06d644b02fdc6c2013b5e59f0eeb215,ACTIVE,18,4d287d5871f1464a0159ec7aaeea125924528f9a302c0a4569ea8931d06034d5,1922
03380488cfae9e00fe304d319cb707ef94adeffdae5794d34368663f8109bf17,ACTIVE,60,e3265889eca317cf7f2c0dea59588a6581af42898ef16618feb7f48f5af899a0,1923
03383745ff000a5b21f51738350d43adb787ab1a6ca86144005fdacc3e14609f,ACTIVE,28,6217885eebbc36c210f49d8f1de3cfc3401eda241313b78c58176a6a0874d852,1924
0338f527b4750b977a6fdc75244be9f02e08940f6282c935cc30e751190a0066,ACTIVE,28,801ad52a0113beb5027f893aee19c2007424d358a75b7b479ba3c3bca465d852,1925
033915fcde0a87e237755beb1c0d80aa2a7cbff73eec9c6ccb291e8d4d19c8a6,ACTIVE,30,6c244707c555980e98268050452656696a56a25aa153c5b937fb691843ce1438,1926
03392e608ea301ba185fbc96db65586ac9b7cddb17314ac38dea3f47a66ad448,ACTIVE,32,719aafbf24dfe24cf78a3f97c05588522cc0b8c686314a0826cee2021929b170,1927
0339402c758df6c77473e556eba53cd3a22f831f2420c8ff8b0fe176df08ad3b,ACTIVE,27,e12a12f42cd93ced575a104bd0d8c22d71857d02e38b05b73c541f8f2011a73c,1928
033946077b926b21c8ba0994e571b1b8734f793a5ba7c59b44922dc4d8d418c5,ACTIVE,67,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c,1929
033a63b9c55fd538ff69fd6f6b524c8240ac64739cca7e4d36d424c8ce72918c,ACTIVE,56,b147ab96b92e87f132be9c7c97e71820534889ac776f22b476cb87091e18add8,1930
033a766851b250548fff0ea5cc5f540d350bf1ed515e910d71a30ed20189cccf,ACTIVE,30,f163e86acd4acc49b976bf397ac0e804d1a7477a5bca6b62aa904a6d0bd48ad1,1931
033a83f73cbd910f0a66c244e721d703cec3fc7c4e53ab04a046ecdf80cbde1d,ACTIVE,62,9b8826e228ea41f90942973bfba403f8d17078670df1857572dd09e7565a74b1,1932
033a902eae074ab0fde951f2a9d7034efb1baeb9b6b11559a9a984698cdd8ccb,ACTIVE,23,836ba3e6fe74a7203bc258297fe29832af784d030a7c020461b7371f0008bd06,1933
033abed57a92e3f3ccae1cbd64a1a3b714dabcb030b972b4eb15cb59c41c12eb,ACTIVE,45,5e40d959868a0f11b04e88e12b23412546759f13a479918b459127a057182506,1934
033ac0197a68724a4a1e2cd17910b8bc1caf97794624c5e965ad6b27b893e0ce,ACTIVE,23,2707200e019b64e47dadfe8e272a9e97d2f84b4f518c6e1ee39cd74957e6bdfc,1935
033ae2eef06491ca0916d327d6fecfa38ca97d8d1507e3634491edecacab1478,ACTIVE,32,e1c19a62f4b959bb67d1979d40942a572a5d743fa42b85b9a4658751538db0de,1936
033b4335b06b7f6709a9110a25468367d2778287c3da812560dcedd4633e792d,ACTIVE,50,28d8994d2b6593539d52f3ae287e1321f086fd2aba003232dc15f9ecb80ad7bd,1937
033b61e6dbe8d95375af212edf483a944b2432bfc9f2779c8233b1d4bf6be8ae,ACTIVE,26,e657a80f8a76ed4fb1f83af899a7c0b03449ed80fbb5295e44527fb3b982b36a,1938
033b7dff9c98b6762299a19d251a18ccfb53a002b063601555329840c47f3e9c,ACTIVE,32,8f303f3af0458188d15566927a0cc59b05e36d7cb36d994e8bbd66709fd2fcf2,1939
033bc8419838f930d7d7bea0bda27cd06965354823f6371a58c00f703524089b,ACTIVE,54,dd98498c562703f8a89cd15667790ba9a273f051b5726ca0fc6a4cae4da19265,1940
033d167e865548be8f8b16764901cc32835d060e570371d6e6c9b3700672d3ff,ACTIVE,58,6c55e9ad0934ff171e6ca2c2bfcb637fa3eb303055c7ba3deacf4555a52aaa14,1941
033de157c3d44cd5e3361ac175732dbb91c3604c1b51dfff725125a861764b63,ACTIVE,25,2972c6e6760affda4b9ae5cd477d030cc26952fbe6fb8cd81e8d93a7b996bd1d,1942
033e9425b7a349c6b9f807c459ed8ce0f7e1ab5295bd1fb9e66f8f19921ebdb7,ACTIVE,25,a68954a78992603b2b7bcd0cb58f6ee05bb8add8176e8e43650ada88a04a0a13,1943
033fafab7d0a244f5cd13041594a5ffee92efe6789145062d2daa289a3fbf869,ACTIVE,28,4351316b04254d1684d3c154012ff7f2b1b7d9ae893f7e82ee98e675a2c05451,1944
03406a5ce7c9a09bb442481cd19f350d610b194c470fb5760cc22bcd16efcc0e,ACTIVE,39,d14d7916caf44c7a9f3135836fdf6f0d627220b33585ed7d0292be1caf1cf7c0,1945
03410e57606c70165612fe9da3c727dd0330863497b9a9323fe3e656b1c51a71,ACTIVE,21,b1a55999bc439a89450acf31ba194d44ba1b69166979a5cfe579b45d0a58af67,1946
03417ef8d754f28a73bff0bd1922dc536c036bac89f3c53c507f2a0f10392991,ACTIVE,55,2f8d277a7aad2779c07dd89311309b397b9afd91ba6b580915a0fd3657a1d159,1947
0341c4f6bdd692e40f11e6068e3c411e90d5ec39052fe744e9b05b0dbc85b22f,ACTIVE,59,7f3fc6072154100ac6aec8ba64cf7028ba90327a2d3ba08a6c8dd3d4b5a1be36,1948
034206a493a215b907872eb67e070d83dbb74ed5e8372ac17b990b6e4017e216,ACTIVE,26,773a953132be553da9e84796bba2fef47c66efda3d0c8506376d11e0afc32554,1949
03424c933e10b0232e74dcf8df42f7130a7d7b36eb235bf3cfbc35efd6a60646,ACTIVE,55,2a4bbf09501694256a388ac4308fbcbd997d83073256019cb931ff0fab78537a,1950
03426c9ab2887d1a4e1ecbe33741585604c29f5189951521eaeefa9443616391,ACTIVE,58,6d4cdbea78e5ce01fa7c38c727b27715f7dcdd510a6b63d368143b30a77cdd4a,1951
034275e5e1dfc49ee30786627ce596162fc36f2bf9b3984101c58a997bdc1787,ACTIVE,28,4a99486933a09c76cea2618bff1f01cee539c2f134c1f6e15111db59721ed4c9,1952
0342b2bf66a496187f7c987b83744de6bdf2e023c432e94031b4876bc5df948e,ACTIVE,32,297079c1dd5ef4114673ad8576b351d0db8e2df418dbbf486c3b546f04477d29,1953
03430951a69546dc642effba5fdf6db9855928bf7a905dc1d1f8a05d3fff5b0e,PRE-CREATE,32,77b5d0b283a674627d6f4a5dac00cd696133351d0fc46963c2f2e55ec63031b7,1954
03444b41a5d097add55f7b94c084a2acccff1ec7e6da851564a42634a5bd5149,ACTIVE,24,af598148cbe0ecf55d44eee6ea06c7899976ba196fb7549696aec4232c583298,1955
034562e41531ddb0b87a2c0e2e4bed95eaec12262a559e2bf18fb6130c5839af,ACTIVE,54,4bb40f4d0f7772e6264bc49e2163de981a8747a478379480bbbd95d31f1304dc,1956
03456714ed8ec7ad03f40d1d34d2a0ca6810c3967a983e289373c24a93dc0a7e,ACTIVE,20,13e8b588d60eb4fa67ffc3e415e0692534fa0ab411c990f9582fa7def0f53b6a,1957
0345c4132f5b0aa72b071169e7f9552c5c83f7368ad8cc9cd3c5b2d051b94bb8,ACTIVE,24,3fecb9c5194d01e340f18954ed373d0443b3c6d9c9b1d64fdb7c46e7cd3ca9cb,1958
03461874a0939e711712522aaccddaa435af1f597f7fba8cd250ecbe79684602,ACTIVE,58,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c,1959
0346cc83dec9c1ebde8ed27d87a574a9f7e8095786fa54a216dadf29d80f4911,ACTIVE,54,e99e8d0a35763d782ee1b0ca422ff1002c7a3dab5bcb1eb54fe67c00d30f0df7,1960
03477256d35ec48b51617532ba1a97f97ce29a3c93fe2498076b620d148d58cc,ACTIVE,50,043d470de92effa63bb8d761d896a63622af5c2f3451b3100e1084d2114b74d5,1961
0347fad7441556a8ff10a55ed9ed351cccf1b9326628efc3c1a26c54082a0e3a,ACTIVE,22,3de9409eefeb18cb41d50fe16eb6477ed4c32158b498377029d5a9612d285a87,1962
0348292aa950aa748a1d411fe6fa5446cccff6fa797d9a3b7c7eb76a47a6aa78,ACTIVE,36,6855219daf24d38a5bb78d09368c59db224cdb1bdc087e7a870f841f40315696,1963
03483eef7a8f1bfce00cdfa1836aaac7aac5fb6ca3fd7dac7d2f11ba3887629a,ACTIVE,58,52b6a0de9ec47b8688b9615c3306ee217d181c041dde3dfddc114231323c05f5,1964
03488cc5bdac4c74c1735c952ff667d8d6d1d54ef9f6666f5740f2bf7e6230d4,ACTIVE,60,1a5479ad1be2d8744720c6a73dbe2175b578cb721edcee97dd097395912d9ac7,1965
03489cb329eeb471615a9a93c47aea3385a35bda120f1b66c2d58057550e0cea,ACTIVE,44,b677e3bc22cf7a897ce13838f379f5fe1fabd11c627e1da23dff4169f35aa2f6,1966
0349386a4209fb4377d5b248423f555dc3e2501c782b2aa0215887ea66a5d28f,ACTIVE,23,59a156696423b221ad17c1d9b8530327d150141d0bcc349b25bb5b789e253100,1967
0349953daf8e38386c186b16d590930d153430eef2de5b2d8d7ccd3071452b78,ACTIVE,32,1ad3ce66f5ad7954a11e1cc9dc1ed1290f3390ccaf397d611fe7dd9854c33409,1968
034a0c77e8e4dc4721b0aa961c7c9f791b2ed2a464e1694caddacc86d4843ec2,ACTIVE,21,2cdb1aa324119459c7b948aaa90beda4b08d75b6531db88281141679a7fa1ce8,1969
034a7d0da107edb2ed5aa081d8da49ecf7ffc7799e4f1daf9fdae5ae5f6bfe8a,ACTIVE,22,5587aa30b974f2e862e0a4e374b36407d5fd3bfeb8cd2dca95c7bef7d62307bb,1970
034a9672a1f0ca58622f142138ee22bf2e34c7770f8af5f09e22794e2020048e,ACTIVE,56,a77e95be0a07a78c5f3912314cffa1a9dba4eb2f504be2331f7fb8d262714871,1971
034b1bfddcb0b9bbb6130e511af89c61b3e0a221aa5164c197f46d607c8ce9fc,ACTIVE,58,e0fc2619f9eeb955d85d3fc2ae2bee15712fd24f17f95dd101df159337dcc90e,1972
034b9f86de83f11e3e5332624ebdf732402cf10c0cb6035e63685860a85c4809,ACTIVE,48,432f4a08392c1bce0110709f339d016472ffea57e9fe5289780a9c5e037cca94,1973
034bc8439c811693a61bb8809a98db7698c3e87b6a67f162e8d1d81fc3694ce0,ACTIVE,30,5343ef29a095b5ad67623e3156f339d3f1a8ad872ae238beb94a0ef4ffd2b62b,1974
034c49d41b0592da7cf85e86dd835ee32757494f6876e9583e9c361a9c9f00ee,ACTIVE,50,91f83cd3f1ecf37917cfc47d0c93a9bde89234e390add528dc404b77071af875,1975
034cc164fa785b57d34bdfdea357558766f878ca8b46383a1f6a3d925747d14d,ACTIVE,25,d5c5aa00b75700c549cb951ca5aee8e8187c839ccdf0cc7667d7979963151583,1976
034d0610812d9256fb29c09540fd17b997d467456ddb54b7080542c7a6eebb6f,ACTIVE,23,e4c85fdb2679ad72dc4d2c3bb2f1ff4c10667fbfa35813727a7ce29051b4ad1d,1977
034d1ee5a63f4bf6265040007ec44c767f123029d1ad756ea124b7c5279b8689,ACTIVE,48,2f0d9bde222e226e00fb83fac2e72fe49fea9a8c7cfeaaca257a892d3c01893a,1978
034d4d169136710bd0fcd15b9b640057cb0e9c999da74b6fd5eb8bb3a3be9307,ACTIVE,23,19d0af42cd54ea36d4d5b7be713a8869d037f1f6efb6994b3a5b5263174bd4ef,1979
034d743f6f94ede5606ec94db7911ede51a36fc3b86ba8d69678b54f931ccd8c,ACTIVE,39,b24bba92d50acebc659844b064c7c1d253473e8197d9fbe6cd97479266c7b104,1980
034ee476c261bf11780230ec9b2358475fea9f775018f89fa2961a0b3a0479fe,ACTIVE,21,a10ce83368e3194004c28067bbc37f4392e7557914e01a7a31afa59cd9e266f1,1981
034f768340f9f4709658618b1814ef49d77926addcf70864b4c6a13d7b609b5d,ACTIVE,57,626c545688cc53938cc5e36bb33a3274251df17ba08ad1b03a05f3b5506a5c6a,1982
034fdcb037e867e2a3a4fd0c60b1bc3c4178f7fad506e7cf3b9038148b2d5caf,ACTIVE,48,26c9a6d4db47ea574f124c085b7f2b48e2a82d1c7c13c1e6eca3b1650a68c239,1983
035072df913278f97a1db79da8142e6aa580bdc30b1dd68ee1ff395b090be51f,ACTIVE,67,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c,1984
0351310f8580fe8b0d2d2dbe52e865fd88c18de29400443fd532731a00434408,ACTIVE,47,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c,1985
035151ef870569ded6f704255c16fb93432876f4832d42747d21216abd6cb939,ACTIVE,21,dcbb74ed175bb0f5982c4cc430145059c555f8ff692981cf6c9be52f85a1ee05,1986
03517eb869158c33177bd9d77b092eea3ca0bf1908ead0a0ca6da81f5320d23f,ACTIVE,46,e95a5d2bad28238b3471d771bb167c17ce2bcc2547696e2d34e3d62a8f83e03e,1987
03518fb539ad48bba663b2da28ee3926a7dbcae2989c2080b394a3c3f9612c76,ACTIVE,21,4160f9c70434380bbff2d4842f7cb0be5c9cba0a6734f1b39773f88cdffced9e,1988
0351bd56384dea647b160398c36d27b31f581b151bdf967cda5b325e618bf0b0,ACTIVE,39,17b8d7e8df63226c3e8d8b7954a393d49b35a17f17774559798549aecc31c12e,1989
03528c39e3b6bd5f294159dba3b715af0457c196adceb0c34ac767e386649b7e,ACTIVE,22,51aafad7aee7f75a5e10959dc48167a7ca7416e46d4887c1dc550a06acd243a3,1990
0352c3e43f9de92a88b9e12812a1eca49c552d2990c27f8e12cbaf63dde2f889,ACTIVE,45,613ed964564d57754549981974f8a1ad860e6b6ad75a481364debdb996bcb5c6,1991
03554f867aefe633265dc2ae65b482843ea6315e956a15be78fa1267105c61ae,PRE-CREATE,32,128fffe48c8d4aaa3b7813296b484885d651b53cae8569af3328af0a167ca179,1992
0355698c2b73bf7adec8a1dc536fbcd2bb65d54ef7f410af01e4094a0c72c851,ACTIVE,36,f65a06ca543af721cc8d1b53615310226b9442b6ff853346dceb430c4f1e1483,1993
0355d26dfe06b4eedba85a1aada41c4fa7d16ec56f1552f4b10e28afcd5b3508,ACTIVE,52,45380f895831a22236d66224a71f5972dec09a4031a516e53dc335d6f1a94157,1994
0355fc8fadb6b280a31773bf0fb9bc97d36de0747c7b2b6939ec3c7567ed5e04,ACTIVE,46,a8fe4fa95cc049736803a50569d599d98c6337538307778c2c6200f65a8448da,1995
03562b57aa1a51c64ebe8da88dd54dd2c90190133235bb1878146e8eef77a071,ACTIVE,24,89c225cedf708891f31f9093d8f14a6a37698f5c43dd0b6419511435232c49a8,1996
03562ed2dfdaf297b45d3ac17a8bb232dc1fcf468bb768b439add232968a1666,ACTIVE,22,60a85dd65fea55b2d606360d8b94362b20175000511a85c09bd66b4d4961ed68,1997
03567eb618ab27e50e6fafe30f8fb912360da9947155a266ca42c1175e2d0135,ACTIVE,74,3a73cffaba2bf58ba2c6d8125ab27560a7b8dcc42ad5153ade9dd132b3a062b1,1998
0357a1a7b4f0cf4815577e91853530e1cc98f14312358044a061ec8482a6e659,ACTIVE,27,d1486f8e39a4fb8e48d10f492993630397ea699d77524647ebbf93b9301b8f54,1999
035817bdadbe0167044a0ddaf40bd94c6419cf1628e5ee59f4f1bd3e3a64050b,ACTIVE,32,1a7725a01cd6bbb579754ba33cc2c63e1a03c0ea80b4a9bcbfbc26bbafc0d3fc,2000
035838c0d23d2a15dfa6398abff97c0c6b231bab3a80a40b0ed99eb9bb3feb05,ACTIVE,54,a854f6f51763de0970aedd9114b5ddbfd048b4a4e6d29d9a6bf3a042f96f1461,2001
03583bb46a881ddd6120388975881286d20885184c9cd7dcd90475d55f618c20,ACTIVE,23,e16844ba19ee746209a1b5511e2a586595df86864871b941cba157f2e34e2413,2002
0358809b16e8e81daf077840c2999ee3bfd17a4e0684e4300a603c13e7bb1d8d,ACTIVE,56,fa8cf1561a6b85e0b59f455c33adce4b3d39233fdaa9095ef2cebb619b819b23,2003
0359021d8c3112e9dad3e1e443ae7184fe685cada6b179e48978cf7a4fd260a5,ACTIVE,47,954127a17c498cbd7e54c99b42feb0c9ed82d968d652c2672c4b335149902d10,2004
035965b4adf341c093bfe1e137e3b747f70aacefce6434903137bfad867c295a,ACTIVE,20,f5ff8ff856cca5447d2715c85320a3eaef4a21e47ec8939e5be6e413d28ad32a,2005
03599698e24f3d85ba89f4113469e190e0a3743c0387a087334334133ab457a2,ACTIVE,25,362d59c02d768dad2794b2c85516acb964f9630c9d3f438e0dc8af8147bdf524,2006
03599819043a1003f229c29c2f552aa4d8b3b74bda2448e83c7580b7b14745ea,ACTIVE,18,53d0f272f909f5a1194379a6aa4aa6cbf737521f5f6b8866792f8c58c83a77ed,2007
035a353f467ca6da3d99eb269cb162915d6515b21744376a042bc32b34c914a7,ACTIVE,57,7be260ec9d4745cf88520cd9fe587b8a9187bed2e04e8fb1e3adbfcd6c1d581c,2008
035a5b050de77e5a2e145423e346ed7128498a0829ef0dc879773f604346c26b,ACTIVE,49,6de00ad495270a24abef48628fcc973873bcf37b570b4c20815b7614f3bf2776,2009
035a797eb5c8444a5841b0067c100ba99aeca5b10fa99d42af9e8bde54fc391f,ACTIVE,30,53390e3ae8ef3933bfdd4d41da7d2aeb17d3d0a2d2e159f0462773bb9c40e0e4,2010
035aa8adc4258ffabca750a7d7beee3796d06c4b6d1a61816ba82cc003450c75,ACTIVE,29,06e77a023b145090dfd94419266f20239649b98a744978697d41b9a8c09b92c7,2011
035ae835437bced3998c560d1bc7368961757d2e962a56186a8eef70b3ca7c0c,ACTIVE,20,ba493192aff4ee3081d8010f06ded751d05168997a65b535b8dce7cc14755fdb,2012
035b034162ca9c4fbde9ce0228daf18ffedcfaacf3fd55aad6690f3eac844837,ACTIVE,48,a5a48694230d2942d8c3b7e18819736f15b0cfaad1d57866b019f155e913b3e7,2013
035b20e1695fff22015d411e06afabbe881a402d16502134a501ea7371807156,ACTIVE,59,48e78e3b7f070ec03a74e70b47af89ddbe31c4e91468c2db350a63edc27fc0ce,2014
035b70e3843c605ca097e6de8d11df5af38501be8a963713ab8424093b4c3c52,ACTIVE,52,0a41c5c2e96dd5cafb99f7968ea64229c533652fce4e735625a0c6766bc029a7,2015
035c146b4e3425ded9f666567f8e1f3b75f586988181b026ee98a1c790e51a97,ACTIVE,37,d0c5793a6e51fb79ab3acf7df4590d410445c23f491c1b437499ea39dc099a40,2016
035cad13a1fbf274880efe3ddb1f64304ba32f1deb05fa9a00fe99193e7e8c8b,ACTIVE,28,a036cc28040936d215f5fb68a0c958a02b011a01357269e24511821f71aaa944,2017
035d00a5dfebb2e186ea811f74cc12dfb838c176e35d79e0cfcbc37888535969,ACTIVE,25,a877bfc0e26f7746d4ec44b512a682b347fa440d70e90cac2303bb9436e6db1e,2018
